id,recipe_id,ingredient,quantity_imperial,unit_imperial,quantity_metric,unit_metric,notes
2713,728,"then having strained the Liquor out clear, and put it in a silver Porrenger over hot Coals, made it ready to boil, and added very fine Sugar",1.0,pound,373.0,g,
2714,729,juice of Hounds-tongue (clarify'd by coction) and fine Sugar,1.0,pound,373.0,g,
2715,730,Oil of Aniseed,8.0,drops,0.5,ml,
2716,731,the Magistrale Decoction of Mallows,1.0,pint,473.0,ml,
2717,732,Moss (call'd Oak-Lungs),4.0,handfuls,4.0,handfuls,
2718,732,Comfry-root,6.0,ounces,186.6,g,
2719,732,Malaga Raisins ston'd,2.0,ounces,62.2,g,
2720,732,Liquorice,3.0,drams,11.67,g,
2721,732,Balsam of Tolu,2.0,drams,7.78,g,
2722,732,boil in Hydromel simple to,1.0,pint,473.0,ml,
2723,733,Myrrh 2 drams (or at most half an ounce) grind it with brown Sugar-candy,4.0,ounces,124.4,g,
2724,734,Succory-water,8.0,ounces,248.8,g,
2725,734,Salt of Steel powdered,2.0,drams,7.78,g,
2726,734,"which done, decant the pure clear Liquor, and adding fine Sugar",8.0,ounces,248.8,g,
2727,735,pure Fountain-water,1.0,quart,946.0,ml,
2728,735,fine Sugar,3.0,pound,1119.0,g,
2729,736,salt of Mars of Riverius (described cap. de Melanch. Hypoch.) soluble Tartar (of which see Collect. Chymic. Leydens.p.444.) each,0.5,ounce,15.55,g,
2730,736,then add Saffron,2.0,drams,7.78,g,
2731,736,spirituous Cinnamon-water,8.0,ounces,248.8,g,
2732,737,"Virginia Snake-wort, Contrayerva, Spanish Angelica- roots, and Venice-Treacle each",0.5,ounce,15.55,g,
2733,737,Myrrh,2.0,drams,7.78,g,
2734,737,Saffron,4.0,scruples,5.18,g,
2735,737,Cochineal,2.0,scruples,2.59,g,
2736,737,Tincture of Salt of Tartar,1.0,pint,473.0,ml,
2737,738,Russia Castor,0.5,ounce,15.55,g,
2738,739,"Sugar of Lead, and Vitriol of Mars powdered",1.0,ounce,31.1,g,
2739,739,rectified Spirit of Wine,4.0,ounces,124.4,g,
2740,740,"Balm of Gilead, of Capive, Peru, and Tolu",2.0,drams,7.78,g,
2741,740,Spirit of Wine rectify'd,0.5,pint,236.5,ml,
2742,741,Senna,0.5,ounce,15.55,g,
2743,741,"Rhubarb, Agaric ty'd up, species of Hiera",2.0,scruples,2.59,g,
2744,741,white Wine,1.0,pint,473.0,ml,
2745,742,Senna,3.0,ounces,93.3,g,
2746,742,Rhubarb,1.0,ounce,31.1,g,
2747,742,Scammony,4.0,scruples,5.18,g,
2748,742,Brandy,2.0,quarts,1892.0,ml,
2749,743,Cinamon,2.0,drams,7.78,g,
2750,743,"Mace, Nutmeg",1.0,dram,3.89,g,
2751,743,Cloves,45.0,grains,2.92,g,
2752,743,grains of Paradise,1.0,scruple,1.3,g,
2753,743,yellow paring of Orange peel not dry'd,1.0,dram,3.89,g,
2754,743,Saffron,2.0,scruples,2.59,g,
2755,743,Cochineal,15.0,grains,0.97,g,
2756,743,Tincture of Salt of Tartar,12.0,ounces,373.2,g,
2757,744,Gum Lac Powder'd,0.5,ounce,15.55,g,
2758,744,burnt Alum,1.0,dram,3.89,g,
2759,744,small spirit of Scurvy grass,8.0,ounces,248.8,g,
2760,745,Cochineal,2.0,scruples,2.59,g,
2761,746,Gentian sliced thin,4.0,ounces,124.4,g,
2762,746,Canary wine,1.0,quart,946.0,ml,
2763,747,Rhubarb sliced thin,2.0,ounces,62.2,g,
2764,747,Brandy,1.0,quart,946.0,ml,
2765,748,Pistachio peels,6.0,drams,23.34,g,
2766,748,Tobacco,2.0,drams,7.78,g,
2767,748,Coltsfoot,1.0,ounce,31.1,g,
2768,748,oil of Aniseed,8.0,drops,0.5,ml,
2769,749,Pistachio peels,3.0,drams,11.67,g,
2770,749,"dry'd Hyssop white Horebound, Rosa solis",2.0,drams,7.78,g,
2771,750,Althea Ointment,1.0,ounce,31.1,g,
2772,750,Oil of sweet Almonds,3.0,drams,11.67,g,
2773,750,Camphir,1.0,scruple,1.3,g,
2774,750,spirit of Salt Armoniac,1.0,dram,3.89,g,
2775,751,powder'd Aloes,2.0,drams,7.78,g,
2776,751,"Scammony, Troches of Alhandal, each",0.5,dram,1.95,g,
2777,751,Oxe Gall,1.0,dram,3.89,g,
2778,752,juice of Elder leaves (or rinds) Linseed Oil,2.0,ounces,62.2,g,
2779,753,Gum Ammoniac strained,0.5,Ounce,15.55,g,
2780,754,"Orange flower butter, Palm Oil",2.0,drams,7.78,g,
2781,754,Apoplectic Balsam,1.0,scruple,1.3,g,
2782,754,"Oil of Cinnamon, Cloves, Nutmeg",4.0,drops,0.25,ml,
2783,755,"Bees burnt, Mouse dung, each",0.5,ounce,15.55,g,
2784,755,Balsam of Peru,2.0,drams,7.78,g,
2785,756,Populeon Ointment,1.0,ounce,31.1,g,
2786,756,Oil of Amber,2.0,drams,7.78,g,
2787,757,yellow Wax,6.0,drams,23.34,g,
2788,757,"Sperma Ceti, Oil of Mace express'd wach",2.0,drams,7.78,g,
2789,757,Oil of sweet Almonds,3.0,ounces,93.3,g,
2790,757,Oil of Nutmeg,16.0,drops,0.99,ml,
2791,757,Oil of Cloves,8.0,drops,0.5,ml,
2792,758,black Soap,4.0,ounces,124.4,g,
2793,758,"Barbadoes Tar, Hony",1.0,ounce,31.1,g,
2794,759,Ointment of Poplar,1.0,ounce,31.1,g,
2795,759,"Oil of Scorpions, Juice of Limon each",0.5,ounce,15.55,g,
2796,759,Opium,1.0,scruple,1.3,g,
2797,759,Camphir,0.5,scruple,0.65,g,
2798,760,Castile Soap,1.0,ounce,31.1,g,
2799,760,Oil of Tartar by deliquium,1.0,ounce,31.1,g,
2800,760,Fuller's Earth,3.0,drams,11.67,g,
2801,760,roots of white and black Hellebore,1.0,dram,3.89,g,
2802,760,Elder Ointment (prepar'd with a mixture of Broom-flowers in it),2.0,ounces,62.2,g,
2803,761,Dialthea Unguent,2.0,ounces,62.2,g,
2804,761,gum Ammoniacum strain'd,0.5,ounce,15.55,g,
2805,761,Oil of Juniper,20.0,drops,1.24,ml,
2806,762,gum Ammoniacum strain'd,0.5,ounce,15.55,g,
2807,762,Labdanum,2.0,drams,7.78,g,
2808,762,Hens-grease,1.0,ounce,31.1,g,
2809,762,Oil of Roses,4.0,ounces,124.4,g,
2810,762,juice of Hemlock,3.0,ounces,93.3,g,
2811,762,"at last, add (when it groweth cool) Balsam of Peru",2.0,drams,7.78,g,
2812,763,"Wax, Oil of Juniper",2.0,drams,7.78,g,
2813,763,oil of Cloves,1.0,dram,3.89,g,
2814,763,oil of Mint,2.0,scruples,2.59,g,
2815,763,oil of Wormwood,1.0,scruple,1.3,g,
2816,764,white Ointment,0.5,ounce,15.55,g,
2817,764,Camphire (ground with a few drops of Oil of Almonds) Flower of Sulphur,24.0,grains,1.56,g,
2818,764,Flower of Benjamin,12.0,grains,0.78,g,
2819,764,Queen of Hungary's Water,40.0,drops,2.48,ml,
2820,764,Oil of Rhodium,8.0,drops,0.5,ml,
2821,764,Oil of Cloves,4.0,drops,0.25,ml,
2822,765,Nerve Ointment,1.0,ounce,31.1,g,
2823,765,"Neats-foot Oil, Oil of Earth- worms, Bullocks-fat Marrow (that droppeth out of a boil'd Marrow- bone) each",0.5,ounce,15.55,g,
2824,765,fine Turpentine,2.0,drams,7.78,g,
2825,765,"liquid Storax, Sperma Ceti",1.0,dram,3.89,g,
2826,765,Oil of Anniseed,12.0,drops,0.74,ml,
2827,766,Ointment of Marsh Mallows,1.0,ounce,31.1,g,
2828,766,Oil of Turpentine and Anise,1.0,scruple,1.3,g,
2829,767,powder'd Alum,0.5,ounce,15.55,g,
2830,767,Butter,2.0,ounces,62.2,g,
2831,767,Wax,2.0,drams,7.78,g,
2832,768,Horse Radish root pounded,8.0,ounces,248.8,g,
2833,769,"Balsam of Tolu, Benjamin",2.0,drams,7.78,g,
2834,769,"Hyssop, Penny- royal",1.0,handful,1.0,handful,
2835,769,Aniseed,0.5,ounce,15.55,g,
2836,769,"boil in Milk 3 pints to 1 quart, at last add spirit of Salt Armoniac",2.0,drams,7.78,g,
2837,770,Pepper powder'd,1.0,ounce,31.1,g,
2838,770,"Milk 1 quart, boil it to",1.0,pint,473.0,ml,
2839,771,Juniper and Bayberries of,6.0,drams,23.34,g,
2840,771,Cummin-seed,0.5,ounce,15.55,g,
2841,771,Water,3.0,pints,1419.0,ml,
2842,771,Vinegar,1.0,pint,473.0,ml,
2843,772,"Mullein, Henbane, each 4 handfuls, boilin Water",4.0,quarts,3784.0,ml,
2844,773,Tamarinds,1.0,ounce,31.1,g,
2845,773,"them in a Mortar with thin Mucilage of Gum Dragant, pass them thro' a pulping Sieve, dissolve also Spanish juice of Liquorice in the same sort of Mucilage",2.0,drams,7.78,g,
2846,774,"Roots of Burdock, Avens, Tormentil, Hounds tongue fresh gathered",4.0,ounces,124.4,g,
2847,774,"Herbs of Ragwort, Herb Robert, Plantain, Celandine, Agrimony, Speedwel, Groung Ivy, Housteek",2.0,handfuls,2.0,handfuls,
2848,774,"seeds of sweet Fennel, Coriander",2.0,ounces,62.2,g,
2849,774,Whey,2.0,gallons,7570.0,ml,
2850,775,"clean Filings of Needles, and white Tartar powder'd",4.0,ounces,124.4,g,
2851,775,Spring water,1.0,gallon,3785.0,ml,
2852,776,"Brooklime, Water Cresses, Harts tongue",3.0,handfuls,3.0,handfuls,
2853,776,Nutmeg,6.0,drams,23.34,g,
2854,776,succulent fresh Horse dung,3.0,pound,1119.0,g,
2855,776,Whey,9.0,pints,4257.0,ml,
2856,776,"juice of Scabions, Dandelion and Hyssop water",1.0,pint,473.0,ml,
2857,777,Juniper berries well bruised,12.0,ounces,373.2,g,
2858,777,Brandy,6.0,quarts,5676.0,ml,
2859,777,Water (boil'd half away),2.0,quarts,1892.0,ml,
2860,777,decrepitated Salt,4.0,ounces,124.4,g,
2861,778,Snails beaten to mash with their Shells,3.0,pound,1119.0,g,
2862,778,Crumb of white Bread new bak'd,12.0,ounces,373.2,g,
2863,778,Nutmeg,6.0,drams,23.34,g,
2864,778,"Ground-Ivy 6 handfuls, Whey",3.0,quarts,2838.0,ml,
2865,779,Snails bruis'd with their Shells,3.0,pound,1119.0,g,
2866,779,"Brooklime, Water-cresses, Cleavers",3.0,handfuls,3.0,handfuls,
2867,779,Whey,3.0,quarts,2838.0,ml,
2868,780,"Horse Radish and Arum roots, Orange-peel",3.0,ounces,93.3,g,
2869,780,"Scurvygrass, Arsmart",6.0,handfuls,6.0,handfuls,
2870,780,"Water-cresses, Brooklime, Sage, Mint",3.0,handfuls,3.0,handfuls,
2871,780,Nutmeg,3.0,drams,11.67,g,
2872,780,stale strong Beer,6.0,quarts,5676.0,ml,
2873,781,live Millepeds,1.0,pint,473.0,ml,
2874,781,fresh Orange and Lemon Peel,3.0,ounces,93.3,g,
2875,781,white Bread,12.0,ounces,373.2,g,
2876,781,Nutmeg,6.0,drams,23.34,g,
2877,781,juice of Scabious and Cleavers,1.0,pint,473.0,ml,
2878,781,Whey,3.0,quarts,2838.0,ml,
2879,782,roots of sharp-pointed Dock and Polypodium,4.0,ounces,124.4,g,
2880,782,Juice of Fumitory,1.0,pint,473.0,ml,
2881,782,Senna,1.0,ounce,31.1,g,
2882,782,Tamarinds,2.0,ounces,62.2,g,
2883,782,Whey,3.0,gallons,11355.0,ml,
2884,783,white Briony roots,1.0,ounce,31.1,g,
2885,783,"Senna, Agaric each",0.5,ounce,15.55,g,
2886,783,"infuse in a lukewarmth for a Night, in Whey",1.0,pint,473.0,ml,
2887,783,Manna,2.0,ounces,62.2,g,
2888,783,in the strain'd dissolve syrup of Mugwort,2.0,ounces,62.2,g,
2889,784,"Scurvygrass, Plantain",2.0,handfuls,2.0,handfuls,
2890,784,"Brooklime, Water-cresses, Fumitory, Sorrel",1.0,handful,1.0,handful,
2891,784,"beat them in a marble Mortar, pour to them Whey",1.0,quart,946.0,ml,
2892,785,Florentine Orris,2.0,ounces,62.2,g,
2893,785,"Elecampane, Squills, each",0.5,ounce,15.55,g,
2894,785,Elder and dwarf Elder rind,1.0,ounce,31.1,g,
2895,785,Winters bark,2.0,drams,7.78,g,
2896,785,Senna,2.0,ounces,62.2,g,
2897,785,"black Hellebore, Agaric, Jalap",2.0,drams,7.78,g,
2898,785,White wine,2.0,quarts,1892.0,ml,
2899,786,"dwarf Elder rind, Florentine Orris root",2.0,ounces,62.2,g,
2900,786,inner rind of black Alder dry'd,1.0,ounce,31.1,g,
2901,786,"Elecampane, Squills, each",0.5,ounce,15.55,g,
2902,786,Juniper-berries,2.0,drams,7.78,g,
2903,786,Jalap,0.5,ounce,15.55,g,
2904,786,black Hellebore,2.0,drams,7.78,g,
2905,786,Senna,2.0,ounces,62.2,g,
2906,786,White wine,2.0,quarts,1892.0,ml,
2907,787,bitter Wine,1.0,pint,473.0,ml,
2908,787,Senna,1.0,ounce,31.1,g,
2909,787,Rhubarb,2.0,drams,7.78,g,
2910,788,"bitter Wine, and Chalybeate Wine",1.0,quart,946.0,ml,
2911,789,Whitewine,1.0,quart,946.0,ml,
2912,789,Brandy,4.0,ounces,124.4,g,
2913,789,Gentian root,4.0,scruples,5.18,g,
2914,789,"tops of Carduus, Centory, Camomile flowers",8.0,scruples,10.37,g,
2915,789,thin yellow Parings of Orange,2.0,drams,7.78,g,
2916,789,"Mace, Nutmegs, Cloves, Cochineal",2.0,scruples,2.59,g,
2917,790,Senna,2.0,ounces,62.2,g,
2918,790,white Tartar powder'd,8.0,scruples,10.37,g,
2919,790,White wine,1.0,quart,946.0,ml,
2920,790,Brandy,4.0,ounces,124.4,g,
2921,791,clean Filings of Needles (without mixture of Pin-dust),2.0,ounces,62.2,g,
2922,791,"Let it stand 24 hours, then add White wine",2.0,quarts,1892.0,ml,
2923,791,Cinnamon,0.5,ounce,15.55,g,
2924,791,Cloves,2.0,drams,7.78,g,
2925,791,Mace,4.0,scruples,5.18,g,
2926,792,Whitewine,1.0,quart,946.0,ml,
2927,792,Salt of Wormwood,2.0,drams,7.78,g,
2928,793,"green Elecampane root, white Sugar, Currants cut small",4.0,ounces,124.4,g,
2929,793,White wine,2.0,quarts,1892.0,ml,
2930,794,Turmeric powder'd,2.0,ounces,62.2,g,
2931,794,Saffron,2.0,scruples,2.59,g,
2932,794,Cochineal,4.0,scruples,5.18,g,
2933,794,Canary wine,2.0,pints,946.0,ml,
2934,795,Spanish Juice of Liquorice,1.0,ounce,31.1,g,
2935,795,Saffron,1.0,scruple,1.3,g,
2936,795,"seeds of Coriander, Caraway, Anise",2.0,drams,7.78,g,
2937,795,salt of Tartar,0.5,ounce,15.55,g,
2938,795,Penyroyal and Hyssop Waters,4.0,ounces,124.4,g,
2939,795,Canary wine,1.0,quart,946.0,ml,
2940,796,Garden Scurvy-grass (dry gather'd and whole),1.0,handful,1.0,handful,
2941,796,Horse Radish root scrap'd,0.5,ounce,15.55,g,
2942,796,Winters Bark powder'd grosly,2.0,drams,7.78,g,
2943,796,"Arum water, White wine",1.0,pint,473.0,ml,
2944,797,Roots of Virginia Snake-weed and Gentian,3.0,drams,11.67,g,
2945,797,"Galengal, Cloves, Cubebs, Mace, Nutmeg, Saffron",1.0,dram,3.89,g,
2946,797,Cochineal,0.5,dram,1.95,g,
2947,797,Canary wine,3.0,pints,1419.0,ml,
2948,798,Canary (or rather Sherry) wine,1.0,quart,946.0,ml,
2949,798,Cinnamon-water,4.0,ounces,124.4,g,
2950,798,"Cloves, Mace, Nutmeg, Cubebs, Cardamon, Galingal, Cochineal, Saffron",1.0,dram,3.89,g,
2951,800,"Strasburg turpentine and yellow wax, of each",0.5,pound,186.5,g,
2952,801,"hepatic aloes, in powder",0.5,ounce,15.55,g,
2953,803,"of the best rhubarb, in powder, from a scruple to",0.5,drachm,1.95,g,
2954,805,conserve of roses,0.5,drachm,1.95,g,
2955,809,gum galbanum,0.5,ounce,15.55,g,
2956,810,anise-seeds,0.5,ounce,15.55,g,
2957,814,linseed oil,0.5,ounce,15.55,g,
2958,815,"Venice turpentine, dissolved with the yolk of an egg",0.5,ounce,15.55,g,
2959,817,of alum,0.5,drachm,1.95,g,
2960,819,of white vitriol,0.5,drachm,1.95,g,
2961,827,adding towards the end,0.5,ounce,15.55,g,
2962,830,"elder flowers, and sweet fennel seeds, of each",0.5,ounce,15.55,g,
2963,831,gum arabic,0.5,ounce,15.55,g,
2964,834,to which add Jamaica pepper-water,0.5,ounce,15.55,g,
2965,835,"simple cinnamon-water, and syrup of poppies, of each",0.5,ounce,15.55,g,
2966,837,rhubarb in powder,0.5,ounce,15.55,g,
2967,838,"of powdered tin, and wild valerian root, each",0.5,ounce,15.55,g,
2968,839,nitre,0.5,ounce,15.55,g,
2969,841,cream of tartar,0.5,ounce,15.55,g,
2970,843,cascarilla,0.5,ounce,15.55,g,
2971,846,of Camphor,0.5,drachm,1.95,g,
2972,846,white sugar,0.5,ounce,15.55,g,
2973,849,"shake them well together, and add, of simple syrup",0.5,ounce,15.55,g,
2974,850,elder flowers,0.5,ounce,15.55,g,
2975,851,of Jamaica pepper,0.5,ounce,15.55,g,
2976,854,granate peel,0.5,ounce,15.55,g,
2977,856,syrup of clove July-flowers,0.5,ounce,15.55,g,
2978,859,"tops of the lesser centaury and camomile flowers, of each",0.5,ounce,15.55,g,
2979,862,"liquorice root, sliced",0.5,ounce,15.55,g,
2980,863,"of red roses, dried",0.5,ounce,15.55,g,
2981,863,"vitriolic acid, commonly called oil of vitriol",0.5,drachm,1.95,g,
2982,867,gum arabic,0.5,ounce,15.55,g,
2983,873,Japonic confection,0.5,ounce,15.55,g,
2984,874,sweet spirit of nitre,0.5,ounce,15.55,g,
2985,879,yellow wax,0.5,pound,186.5,g,
2986,883,liquid laudanum,0.5,ounce,15.55,g,
2987,885,"white wax, and calamine stone, levigated, of each",0.5,pound,186.5,g,
2988,886,of olive oil,0.5,pint,236.5,ml,
2989,888,spirit of hartshorn,0.5,ounce,15.55,g,
2990,892,Castile soap,0.5,drachm,1.95,g,
2991,893,of asafoetida,0.5,ounce,15.55,g,
2992,895,"of purified quicksilver and honey, each",0.5,ounce,15.55,g,
2993,902,"soft extract of the bark, and salt of steel, each",0.5,ounce,15.55,g,
2994,903,of common plaster,0.5,pound,186.5,g,
2995,906,"litharge reduced to a fine powder, two pounds and a half. Boil the litharge and oil together over a gentle fire, continually stirring them, and keeping always about",0.5,gallon,1892.5,ml,
2996,907,"gum ammoniac and galbanum, strained, of each",0.5,pound,186.5,g,
2997,908,"of gum ammoniac, strained",0.5,pound,186.5,g,
2998,909,of gum plaster,0.5,pound,186.5,g,
2999,911,white resin,0.5,pound,186.5,g,
3000,914,of coriander seed,0.5,ounce,15.55,g,
3001,914,nutmegs,0.5,drachm,1.95,g,
3002,919,purified nitre,0.5,drachm,1.95,g,
3003,921,"purified nitre and vitriolated tartar, of each",0.5,ounce,15.55,g,
3004,924,of Jamaica pepper,0.5,pound,186.5,g,
3005,933,of Jamaica pepper,0.5,pound,186.5,g,
3006,939,"jalap, coriander seeds, and cream of tartar, of each",0.5,ounce,15.55,g,
3007,940,"Seville orange-peel and cinnamon, of each",0.5,ounce,15.55,g,
3008,941,of flowers of benzoin,0.5,ounce,15.55,g,
3009,942,lesser cardamom seeds,0.5,ounce,15.55,g,
3010,944,Virginian snake-root,0.5,ounce,15.55,g,
3011,948,lesser cardamom seeds,0.5,ounce,15.55,g,
3012,953,of litharge,0.5,pound,186.5,g,
3013,954,of red roses,0.5,pound,186.5,g,
3014,954,strong vinegar,0.5,gallon,1892.5,ml,
3015,956,shavings of guaiacum wood,0.5,pound,186.5,g,
3016,956,sassafras bark,0.5,ounce,15.55,g,
3017,961,of rhubarb,0.5,ounce,15.55,g,
3018,962,"glass of antimony, reduced to fine powder",0.5,ounce,15.55,g,
3019,969,"a peck of stone horse dung, put to it a gallon of white win",2.0,ounces,62.2,g,
3020,971,Take,2.0,quarts,1892.0,ml,
3021,972,"6 handfulls of cardus, 3 handfulls of the best spermint and 3 handfulls of wormewood. Strip all these from the stalkes. Unto these herbs put",2.0,gallons,7570.0,ml,
3022,975,Take,6.0,ounces,186.6,g,
